playerId,Name,Team,Pos,GP,G,A,P,+/-,PIM,PPG,SHG,GWG,,S,S%,SecPerGP,MinPerGP,,Shifts/GP,FOW%,Season,PPP,SHP
8480977,Semyon Der-Arguchintsev,TOR,C,1,0,0,0,1,0,0,0,0,,0,None,436.0,7.266666666666667,,,None,20222023,0,0
8478408,Travis Dermott,VAN,D,11,1,0,1,-4,2,0,0,0,,7,0.14285,825.0,13.75,,,None,20222023,0,0
8479576,Vincent Desharnais,EDM,D,36,0,5,5,15,31,0,0,0,,17,0.0,812.75,13.545833333333333,,,None,20222023,0,1
8480084,Nick DeSimone,CGY,D,4,0,0,0,-4,2,0,0,0,,4,0.0,675.0,11.25,,,None,20222023,0,0
8475235,Nicolas Deslauriers,PHI,L,80,6,6,12,-11,136,0,1,0,,70,0.08571,605.65,10.094166666666666,,,0.27272,20222023,0,1
8482452,Elliot Desnoyers,PHI,L,4,0,0,0,-2,0,0,0,0,,3,0.0,802.0,13.366666666666667,,,0.36363,20222023,0,0
8480980,Connor Dewar,MIN,C,81,6,12,18,-5,50,0,3,0,,87,0.06896,657.716,10.961933333333333,,,0.44135,20222023,0,4
8476858,Phillip Di Giuseppe,VAN,L,30,6,6,12,-1,14,0,0,0,,71,0.0845,874.2666,14.571110000000001,,,0.25,20222023,1,1
8477450,Jason Dickinson,CHI,C,78,9,21,30,-29,28,1,0,1,,114,0.07894,956.3333,15.938888333333333,,,0.4773,20222023,1,4
8475455,Brenden Dillon,WPG,D,82,2,21,23,2,76,0,0,0,,83,0.02409,1175.3048,19.58841333333333,,,None,20222023,0,1
8480865,Noah Dobson,NYI,D,78,13,36,49,4,20,5,0,2,,206,0.0631,1222.9358,20.382263333333334,,,None,20222023,19,0
8477503,Max Domi,CHI/DAL,C,80,20,36,56,-15,82,8,0,4,,179,0.11173,1066.25,17.770833333333332,,,0.53684,20222023,19,0
8477987,Ryan Donato,SEA,C,71,14,13,27,16,46,0,0,0,,122,0.11475,675.2535,11.254225,,,0.42176,20222023,2,0
8481604,Pavel Dorofeyev,VGK,L,18,7,2,9,5,6,2,0,3,,40,0.175,853.8333,14.230555,,,0.0,20222023,3,0
8474563,Drew Doughty,LAK,D,81,9,43,52,12,34,4,0,2,,145,0.06206,1573.7407,26.22901166666667,,,None,20222023,27,0
8475343,Nic Dowd,WSH,C,65,13,12,25,6,26,0,0,3,,62,0.20967,801.0615,13.351025,,,0.50821,20222023,0,1
8477934,Leon Draisaitl,EDM,C,80,52,76,128,7,24,32,1,11,,247,0.21052,1304.0375,21.73395833333333,,,0.54897,20222023,62,2
8480326,Sheldon Dries,VAN,C,63,11,6,17,-9,29,4,1,0,,94,0.11702,691.8571,11.530951666666665,,,0.49893,20222023,5,1
8477494,Jonathan Drouin,MTL,L,58,2,27,29,-18,18,0,0,0,,69,0.02898,894.4827,14.908045,,,0.44473,20222023,9,0
8480835,Jack Drury,CAR,C,38,2,6,8,3,14,0,0,1,,69,0.02898,647.1052,10.785086666666666,,,0.53174,20222023,1,0
8482142,Jamie Drysdale,ANA,D,8,0,0,0,-3,2,0,0,0,,8,0.0,1057.25,17.620833333333334,,,None,20222023,0,0
8479346,Dillon Dube,CGY,C,82,18,27,45,-6,47,1,2,3,,151,0.1192,909.6585,15.160975,,,0.45,20222023,4,2
8479400,Pierre-Luc Dubois,WPG,L,73,27,36,63,5,77,11,0,1,,205,0.1317,1107.1095,18.451825,,,0.48886,20222023,23,0
8475168,Matt Duchene,NSH,C,71,22,34,56,4,32,5,0,3,,168,0.13095,1099.1971,18.319951666666668,,,0.52895,20222023,13,0
8477407,Anthony Duclair,FLA,L,20,2,7,9,4,2,0,0,0,,43,0.04651,891.1,14.851666666666667,,,None,20222023,0,0
8482652,Walker Duehr,CGY,R,27,7,4,11,0,4,0,0,2,,47,0.14893,611.7777,10.196295,,,0.14285,20222023,0,0
8482207,William Dufour,NYI,R,1,0,0,0,-2,0,0,0,0,,0,None,408.0,6.8,,,0.0,20222023,0,0
8479520,Brandon Duhaime,MIN,R,51,9,1,10,6,42,0,1,3,,80,0.1125,645.4117,10.756861666666667,,,0.28571,20222023,0,1
8476856,Matt Dumba,MIN,D,79,4,10,14,-8,81,0,0,2,,99,0.0404,1276.6582,21.27763666666667,,,None,20222023,0,0
8475208,Brian Dumoulin,PIT,D,82,1,24,25,-4,16,0,0,0,,82,0.01219,1238.4512,20.640853333333332,,,None,20222023,0,2
8478407,Vince Dunn,SEA,D,81,14,50,64,28,55,0,0,2,,149,0.09395,1420.1604,23.66934,,,None,20222023,15,0
8482623,Josh Dunne,CBJ,C,8,0,0,0,-6,6,0,0,0,,4,0.0,597.875,9.964583333333334,,,0.5098,20222023,0,0
8480242,Arnaud Durandeau,NYI,L,4,0,0,0,1,2,0,0,0,,9,0.0,780.0,13.0,,,0.0,20222023,0,0
8480434,Sean Durzi,LAK,D,72,9,29,38,-12,50,1,0,1,,110,0.08181,1187.125,19.785416666666666,,,None,20222023,16,0
8477989,Christian Dvorak,MTL,C,64,10,18,28,-12,6,0,1,1,,88,0.11363,1011.6406,16.860676666666667,,,0.52017,20222023,3,1
8474586,Jordan Eberle,SEA,R,82,20,43,63,6,34,3,0,4,,177,0.11299,1001.0609,16.684348333333332,,,0.44155,20222023,15,0
8471303,Alexander Edler,LAK,D,64,2,9,11,-1,34,0,0,1,,56,0.03571,886.4687,14.774478333333333,,,None,20222023,0,0
8476441,Joel Edmundson,MTL,D,61,2,11,13,-29,58,0,0,0,,69,0.02898,1173.9344,19.565573333333337,,,None,20222023,0,1
8482762,Simon Edvinsson,DET,D,9,2,0,2,-7,12,0,0,0,,5,0.4,1024.1111,17.068518333333333,,,None,20222023,0,0
8477940,Nikolaj Ehlers,WPG,L,45,12,26,38,-2,11,3,0,0,,132,0.0909,938.8888,15.648146666666666,,,0.5,20222023,12,0
8478403,Jack Eichel,VGK,C,67,27,39,66,26,6,2,0,2,,223,0.12107,1126.0149,18.766914999999997,,,0.45271,20222023,14,1
8477932,Aaron Ekblad,FLA,D,71,14,24,38,-14,68,8,1,2,,216,0.06481,1403.6478,23.39413,,,None,20222023,19,1
8475218,Mattias Ekholm,NSH/EDM,D,78,9,23,32,28,28,0,0,0,,135,0.06666,1288.2179,21.470298333333336,,,None,20222023,4,1
8482667,William Eklund,SJS,L,8,2,1,3,-5,6,0,0,0,,18,0.11111,1190.25,19.8375,,,0.33333,20222023,1,0
8475171,Oliver Ekman-Larsson,VAN,D,54,2,20,22,-24,22,0,0,0,,90,0.02222,1210.5555,20.175925,,,None,20222023,4,1
8474189,Lars Eller,WSH/COL,C,84,10,13,23,3,46,0,1,1,,140,0.07142,887.5119,14.791865,,,0.53665,20222023,0,1
8477971,Andreas Englund,COL/CHI,D,47,0,4,4,-1,35,0,0,0,,31,0.0,726.6808,12.111346666666666,,,None,20222023,0,0
8478115,Pierre Engvall,TOR/NYI,L,76,17,13,30,8,31,1,0,4,,131,0.12977,818.2105,13.636841666666667,,,0.51562,20222023,3,0
8480025,MacKenzie Entwistle,CHI,R,66,4,6,10,-11,14,0,0,0,,50,0.08,715.0151,11.916918333333333,,,0.465,20222023,1,0
8478493,Joel Eriksson Ek,MIN,C,78,23,38,61,4,44,12,2,1,,247,0.09311,1139.6794,18.994656666666668,,,0.4935,20222023,23,3
8477454,Adam Erne,DET,L,61,8,10,18,-12,21,0,0,2,,55,0.14545,802.8524,13.380873333333334,,,0.46153,20222023,0,1
8482146,Luke Evangelista,NSH,R,24,7,8,15,7,6,0,0,1,,54,0.12962,994.375,16.572916666666668,,,None,20222023,2,0
8478133,Jake Evans,MTL,C,54,2,17,19,-5,28,1,0,0,,55,0.03636,869.4074,14.490123333333335,,,0.52,20222023,1,2
8479591,Michael Eyssimont,WPG/SJS/TBL,C,54,5,10,15,3,63,0,0,0,,124,0.04032,735.2222,12.253703333333334,,,0.35294,20222023,0,0
8477952,Robby Fabbri,DET,C,28,7,9,16,-1,22,3,0,3,,35,0.2,959.8928,15.998213333333332,,,0.38461,20222023,8,0
8479371,Dante Fabbro,NSH,D,79,2,9,11,-4,50,0,0,0,,101,0.0198,1046.8481,17.447468333333333,,,None,20222023,1,0
8482122,Brock Faber,MIN,D,2,0,0,0,2,0,0,0,0,,1,0.0,1204.0,20.066666666666666,,,None,20222023,0,0
8481239,Samuel Fagemo,LAK,L,9,2,1,3,-4,0,0,0,0,,5,0.4,471.1111,7.851851666666667,,,0.0,20222023,0,0
8476889,Radek Faksa,DAL,C,81,11,9,20,9,39,0,1,3,,88,0.125,823.2345,13.720575,,,0.55978,20222023,0,2
8480797,Joel Farabee,PHI,L,82,15,24,39,-1,41,0,0,1,,145,0.10344,1020.6463,17.010771666666667,,,0.35555,20222023,2,0
8482081,Sean Farrell,MTL,C,6,1,0,1,-2,0,0,0,0,,8,0.125,832.3333,13.872221666666666,,,None,20222023,0,0
8477392,Hudson Fasching,NYI,R,49,10,9,19,10,10,0,0,1,,61,0.16393,748.9591,12.482651666666667,,,0.2,20222023,1,0
8475855,Jesper Fast,CAR,R,80,10,19,29,9,16,0,0,1,,76,0.13157,883.8875,14.731458333333334,,,0.4,20222023,0,3
8475753,Justin Faulk,STL,D,82,11,39,50,-4,34,2,0,3,,196,0.05612,1402.6341,23.377235,,,None,20222023,10,0
8476166,Taylor Fedun,PIT,D,4,0,0,0,0,0,0,0,0,,5,0.0,664.0,11.066666666666666,,,None,20222023,0,0
8480796,Martin Fehervary,WSH,D,67,6,10,16,-11,31,0,0,1,,91,0.06593,1200.0149,20.00024833333333,,,None,20222023,0,0
8479983,Mario Ferraro,SJS,D,72,4,7,11,-31,24,0,0,0,,66,0.0606,1296.1944,21.603240000000003,,,0.0,20222023,1,0
8477942,Kevin Fiala,LAK,L,69,23,49,72,2,52,7,0,2,,208,0.11057,1055.7101,17.595168333333334,,,0.5,20222023,24,0
8478432,Christian Fischer,ARI,R,80,13,14,27,-7,20,0,1,0,,122,0.10655,890.825,14.847083333333334,,,0.18367,20222023,1,1
8479578,Casey Fitzgerald,BUF/FLA,D,27,0,3,3,-2,4,0,0,0,,13,0.0,714.9629,11.916048333333332,,,None,20222023,0,0
8480441,Trey Fix-Wolansky,CBJ,R,9,1,0,1,-5,0,0,0,0,,19,0.05263,776.5555,12.942591666666667,,,None,20222023,0,0
8479985,Cale Fleury,SEA,D,12,0,1,1,0,2,0,0,0,,10,0.0,798.5,13.308333333333334,,,None,20222023,0,0
8477938,Haydn Fleury,TBL,D,29,0,1,1,-10,14,0,0,0,,33,0.0,767.5517,12.792528333333333,,,None,20222023,0,0
8477998,Warren Foegele,EDM,L,67,13,15,28,7,28,0,1,4,,126,0.10317,762.1044,12.701740000000001,,,0.53846,20222023,0,1
8482159,Tyson Foerster,PHI,R,8,3,4,7,2,8,0,0,0,,15,0.2,994.0,16.566666666666666,,,None,20222023,1,0
8476396,Steven Fogarty,MIN,C,2,0,0,0,0,0,0,0,0,,0,None,619.0,10.316666666666666,,,0.5,20222023,0,0
8475220,Marcus Foligno,MIN,L,65,7,14,21,-6,97,0,0,0,,83,0.08433,899.4461,14.990768333333333,,,0.5,20222023,3,0
8473422,Nick Foligno,BOS,L,60,10,16,26,18,45,2,0,1,,71,0.14084,741.9666,12.366109999999999,,,0.55555,20222023,5,0
8479984,Cal Foote,TBL/NSH,D,50,2,5,7,6,63,0,0,0,,39,0.05128,907.34,15.122333333333334,,,None,20222023,0,0
8481518,Nolan Foote,NJD,L,6,1,0,1,2,0,0,0,0,,4,0.25,433.0,7.216666666666667,,,0.0,20222023,0,0
8475762,Derek Forbort,BOS,D,54,5,7,12,12,23,0,2,2,,38,0.13157,1063.9259,17.732098333333333,,,None,20222023,0,2
8476887,Filip Forsberg,NSH,L,50,19,23,42,-4,20,4,0,2,,157,0.12101,1048.32,17.471999999999998,,,0.0,20222023,13,0
8478055,Gustav Forsling,FLA,D,82,13,28,41,19,40,1,0,3,,209,0.0622,1406.1463,23.435771666666668,,,None,20222023,5,2
8480863,Gabriel Fortier,TBL,L,1,0,0,0,0,0,0,0,0,,0,None,505.0,8.416666666666666,,,None,20222023,0,0
8482147,Jean-Luc Foudy,COL,C,9,0,0,0,-3,6,0,0,0,,12,0.0,601.7777,10.029628333333333,,,0.0,20222023,0,0
8480853,Liam Foudy,CBJ,C,62,7,7,14,-26,8,0,0,0,,67,0.10447,728.0806,12.134676666666667,,,0.33333,20222023,0,0
8475764,Cam Fowler,ANA,D,82,10,38,48,-23,14,4,0,1,,130,0.07692,1450.4024,24.173373333333334,,,None,20222023,14,0
8479323,Adam Fox,NYR,D,82,12,60,72,28,34,1,0,5,,159,0.07547,1462.6585,24.377641666666666,,,None,20222023,29,3
8479365,Trent Frederic,BOS,C,79,17,14,31,28,57,0,0,6,,120,0.14166,715.0632,11.917720000000001,,,0.33333,20222023,0,1
8478017,Mark Friedman,PIT,D,23,1,2,3,2,15,0,0,0,,36,0.02777,867.0,14.45,,,None,20222023,0,0
8482834,Jesper Froden,SEA,R,14,0,4,4,4,6,0,0,0,,10,0.0,599.7857,9.996428333333334,,,None,20222023,0,0
8475278,Byron Froese,VGK,C,9,1,1,2,0,4,0,0,0,,15,0.06666,597.6666,9.96111,,,0.59615,20222023,0,0
8480028,Morgan Frost,PHI,C,81,19,27,46,-12,24,1,0,3,,155,0.12258,980.5802,16.343003333333332,,,0.45846,20222023,5,0
8479981,Jonah Gadjovich,SJS,L,35,3,4,7,-3,57,0,0,0,,32,0.09375,539.4857,8.991428333333333,,,0.25,20222023,0,0
8474040,Sam Gagner,WPG,C,48,8,6,14,-4,13,1,0,2,,78,0.10256,730.3125,12.171875,,,0.30434,20222023,3,0
8476851,Alex Galchenyuk,COL,C,11,0,0,0,-8,4,0,0,0,,8,0.0,426.4545,7.107575,,,0.57142,20222023,0,0
8475848,Brendan Gallagher,MTL,R,37,8,6,14,-5,45,0,0,2,,93,0.08602,856.8918,14.28153,,,0.35294,20222023,2,0
8479580,Dylan Gambrell,OTT,C,60,4,6,10,-4,35,0,0,0,,46,0.08695,683.3333,11.388888333333334,,,0.45098,20222023,0,2
8478856,Conor Garland,VAN,R,81,17,29,46,-5,31,2,0,2,,167,0.10179,906.8271,15.113785,,,0.21428,20222023,12,0
8477919,Frederick Gaudreau,MIN,C,82,19,19,38,10,10,3,4,3,,138,0.13768,962.5731,16.042885,,,0.49261,20222023,4,5
8476346,Johnny Gaudreau,CBJ,L,80,21,53,74,-33,22,3,0,4,,220,0.09545,1165.0875,19.418125,,,None,20222023,24,0
8476867,Brendan Gaunce,CBJ,C,5,0,1,1,-1,2,0,0,0,,9,0.0,627.8,10.463333333333333,,,0.58928,20222023,0,0
8479328,Julien Gauthier,NYR/OTT,R,57,9,5,14,-6,6,0,0,0,,53,0.16981,518.0701,8.634501666666667,,,0.375,20222023,0,0
8478882,Vladislav Gavrikov,CBJ/LAK,D,72,6,13,19,4,38,0,1,2,,89,0.06741,1318.2777,21.971295,,,None,20222023,0,2
8478446,Glenn Gawdin,ANA,C,3,0,0,0,-1,0,0,0,0,,3,0.0,575.6666,9.594443333333334,,,0.36363,20222023,0,0
8479987,Morgan Geekie,SEA,C,69,9,19,28,14,24,1,0,3,,81,0.11111,627.3043,10.455071666666667,,,0.49172,20222023,1,0
8478502,Dennis Gilbert,CGY,D,23,1,3,4,0,27,0,0,1,,13,0.07692,704.3478,11.73913,,,None,20222023,0,0
8480874,Adam Ginning,PHI,D,1,0,0,0,0,2,0,0,0,,0,None,1000.0,16.666666666666668,,,None,20222023,0,0
8470966,Mark Giordano,TOR,D,78,4,20,24,27,53,0,1,1,,107,0.03738,1137.0256,18.950426666666665,,,None,20222023,0,1
8479398,Samuel Girard,COL,D,76,6,31,37,-10,16,1,0,1,,119,0.05042,1289.6973,21.494955,,,None,20222023,8,1
8476878,Zemgus Girgensons,BUF,L,80,10,8,18,-5,14,0,0,0,,114,0.08771,778.6125,12.976875,,,0.4541,20222023,1,0
8473512,Claude Giroux,OTT,R,82,35,44,79,4,34,7,0,6,,214,0.16355,1127.756,18.795933333333334,,,0.58312,20222023,24,1
8480994,Damien Giroux,MIN,C,1,0,1,1,0,2,0,0,0,,0,None,837.0,13.95,,,0.4,20222023,0,0
8479996,Cody Glass,NSH,C,72,14,21,35,9,20,6,0,2,,131,0.10687,886.0277,14.767128333333334,,,0.49793,20222023,9,0
8476822,Luke Glendening,DAL,C,70,3,3,6,-9,50,0,2,0,,65,0.04615,723.7428,12.06238,,,0.59046,20222023,0,2
8471274,Alex Goligoski,MIN,D,46,2,4,6,-9,16,0,0,2,,63,0.03174,1060.0,17.666666666666668,,,None,20222023,1,0
8476624,Barclay Goodrow,NYR,C,82,11,20,31,3,58,1,0,2,,89,0.12359,850.2439,14.170731666666667,,,0.45868,20222023,2,1
8476906,Shayne Gostisbehere,ARI/CAR,D,75,13,28,41,-5,32,5,2,2,,155,0.08387,1249.0,20.816666666666666,,,None,20222023,15,2
8476826,Yanni Gourde,SEA,C,81,14,34,48,23,76,3,1,2,,141,0.09929,1028.0617,17.134361666666667,,,0.49691,20222023,4,1
8475798,Mikael Granlund,NSH/PIT,C,79,10,31,41,-15,20,1,0,1,,121,0.08264,1069.5189,17.825315,,,0.44531,20222023,12,0
8474683,Derek Grant,ANA,C,46,5,13,18,-4,26,0,0,0,,72,0.06944,890.7391,14.845651666666667,,,0.55172,20222023,2,0
8475857,Kevin Gravel,NSH,D,23,0,1,1,-10,4,0,0,0,,20,0.0,856.1304,14.26884,,,None,20222023,0,0
8477435,Ryan Graves,NJD,D,78,8,18,26,34,28,0,0,2,,141,0.05673,1196.8717,19.947861666666665,,,None,20222023,0,2
8478413,Jordan Greenway,MIN/BUF,L,62,6,5,11,-6,26,0,0,0,,99,0.0606,810.2903,13.504838333333334,,,0.14285,20222023,0,0
8478421,A.J. Greer,BOS,L,61,5,7,12,9,114,0,0,1,,66,0.07575,546.5409,9.109015,,,0.66666,20222023,0,0
8479393,Noah Gregor,SJS,C,57,10,7,17,-9,32,0,0,1,,119,0.08403,778.4385,12.973975,,,0.30434,20222023,0,1
8482092,Ridly Greig,OTT,C,20,2,7,9,1,12,0,0,0,,30,0.06666,774.1,12.901666666666667,,,0.39449,20222023,3,0
8480913,Jordan Gross,NSH,D,15,3,0,3,-3,2,1,0,0,,24,0.125,1126.8,18.779999999999998,,,None,20222023,1,0
8480870,Benoit-Olivier Groulx,ANA,C,2,0,0,0,0,0,0,0,0,,2,0.0,980.5,16.341666666666665,,,0.45,20222023,0,0
8480836,Jonathan Gruden,PIT,C,3,0,0,0,0,0,0,0,0,,0,None,319.6666,5.327776666666667,,,0.35714,20222023,0,0
8479336,Carl Grundstrom,LAK,R,57,12,7,19,-4,16,1,0,2,,90,0.13333,645.1228,10.752046666666667,,,0.44444,20222023,1,0
8476891,Matt Grzelcyk,BOS,D,75,4,22,26,46,28,0,0,2,,102,0.03921,1034.0,17.233333333333334,,,None,20222023,0,0
8475462,Radko Gudas,FLA,D,72,2,15,17,14,79,0,0,0,,110,0.01818,1041.6527,17.360878333333336,,,None,20222023,0,0
8475790,Erik Gudbranson,CBJ,D,70,1,12,13,-24,57,0,0,1,,102,0.0098,1277.9428,21.299046666666666,,,None,20222023,0,0
8481679,Maxence Guenette,OTT,D,1,0,0,0,-1,0,0,0,0,,2,0.0,527.0,8.783333333333333,,,None,20222023,0,0
8482699,Dylan Guenther,ARI,R,33,6,9,15,-7,10,4,0,1,,53,0.1132,786.7272,13.11212,,,0.5,20222023,6,0
8477404,Jake Guentzel,PIT,L,78,36,37,73,2,46,11,0,6,,244,0.14754,1206.9615,20.116024999999997,,,0.5,20222023,23,0
8482087,Kaiden Guhle,MTL,D,44,4,14,18,-19,27,0,0,0,,48,0.08333,1230.9545,20.515908333333336,,,None,20222023,0,0
8478495,Denis Gurianov,DAL/MTL,R,66,7,10,17,-9,10,1,0,0,,116,0.06034,791.7727,13.196211666666667,,,0.0,20222023,3,0
8482101,Danil Gushchin,SJS,L,2,1,1,2,-1,0,1,0,0,,8,0.125,954.5,15.908333333333333,,,None,20222023,2,0
8480328,David Gust,CHI,R,4,1,0,1,-2,2,0,0,0,,7,0.14285,852.25,14.204166666666667,,,None,20222023,0,0
8481019,David Gustafsson,WPG,C,46,0,6,6,2,6,0,0,0,,45,0.0,605.8478,10.097463333333334,,,0.49282,20222023,0,1
8476979,Erik Gustafsson,WSH/TOR,D,70,7,35,42,9,23,0,0,2,,122,0.05737,1186.3714,19.772856666666666,,,None,20222023,14,0
8480252,Cole Guttman,CHI,C,14,4,2,6,1,2,0,0,1,,26,0.15384,873.6428,14.560713333333332,,,0.52071,20222023,0,0
8479542,Brandon Hagel,TBL,L,81,30,34,64,23,54,7,1,3,,178,0.16853,1118.8148,18.646913333333334,,,0.28395,20222023,13,3
8477462,Robert Hagg,DET,D,38,2,5,7,-5,26,0,0,0,,40,0.05,931.2368,15.520613333333333,,,None,20222023,0,0
8479980,Nicolas Hague,VGK,D,81,3,14,17,7,51,0,0,1,,103,0.02912,1085.4567,18.090944999999998,,,None,20222023,0,0
8479333,Libor Hajek,NYR,D,16,1,0,1,2,4,0,0,0,,13,0.07692,795.5625,13.259375,,,None,20222023,0,0
8475825,Jani Hakanpaa,DAL,D,82,6,10,16,18,60,0,0,1,,86,0.06976,1159.8536,19.330893333333332,,,None,20222023,0,0
8475791,Taylor Hall,BOS,L,61,16,20,36,11,24,4,0,5,,150,0.10666,955.754,15.929233333333334,,,0.44444,20222023,8,0
8480842,Filip Hallander,PIT,C,2,0,0,0,0,0,0,0,0,,0,None,598.0,9.966666666666667,,,None,20222023,0,0
8480468,James Hamblin,EDM,L,10,0,0,0,-3,2,0,0,0,,12,0.0,531.7,8.861666666666668,,,0.64285,20222023,0,0
8476462,Dougie Hamilton,NJD,D,82,22,52,74,23,50,8,0,7,,275,0.08,1306.4634,21.77439,,,None,20222023,28,0
8474612,Travis Hamonic,OTT,D,75,6,15,21,-5,71,0,0,1,,136,0.04411,1113.6133,18.560221666666667,,,None,20222023,1,3
8478396,Noah Hanifin,CGY,D,81,7,31,38,2,33,1,0,0,,176,0.03977,1358.5061,22.641768333333335,,,None,20222023,8,1
8477810,Joel Hanley,DAL,D,26,0,2,2,5,15,0,0,0,,14,0.0,698.2307,11.637178333333333,,,None,20222023,0,0
8482635,Mike Hardman,CHI,L,8,0,0,0,-2,0,0,0,0,,7,0.0,609.875,10.164583333333333,,,0.6,20222023,0,0
8478424,Jansen Harkins,WPG,C,22,3,2,5,4,12,0,0,0,,18,0.16666,649.1818,10.819696666666665,,,0.22222,20222023,0,0
8481581,Thomas Harley,DAL,D,6,0,2,2,5,2,0,0,0,,8,0.0,1007.5,16.791666666666668,,,None,20222023,0,0
8477433,Ben Harpur,NYR,D,42,1,5,6,0,20,0,0,0,,34,0.02941,843.8333,14.063888333333333,,,None,20222023,0,0
8476449,Scott Harrington,SJS/ANA,D,45,4,7,11,-6,10,0,0,1,,33,0.12121,986.2888,16.43814666666667,,,None,20222023,0,0
8480887,Jordan Harris,MTL,D,65,4,13,17,-3,26,0,0,0,,70,0.05714,1119.1384,18.652306666666668,,,None,20222023,1,0
8477451,Ryan Hartman,MIN,R,59,15,22,37,7,90,1,2,6,,149,0.10067,977.8813,16.298021666666667,,,0.42907,20222023,4,4
8481093,Rafael Harvey-Pinard,MTL,L,34,14,6,20,7,10,4,1,1,,58,0.24137,1033.7647,17.229411666666667,,,0.0,20222023,4,1
8477903,Garnet Hathaway,WSH/BOS,R,84,13,9,22,5,69,0,0,3,,88,0.14772,707.7142,11.795236666666666,,,0.23076,20222023,0,1
8475287,Erik Haula,NJD,L,80,14,27,41,13,47,2,2,0,,164,0.08536,997.8625,16.631041666666665,,,0.5421,20222023,7,3
8477401,John Hayden,SEA,C,7,2,0,2,2,7,0,0,0,,9,0.22222,474.7142,7.911903333333333,,,0.0,20222023,0,0
8475763,Kevin Hayes,PHI,C,81,18,36,54,-22,23,6,0,1,,209,0.08612,1053.9382,17.565636666666666,,,0.49408,20222023,16,0
8480849,Barrett Hayton,ARI,C,82,19,24,43,-5,42,4,0,4,,178,0.10674,1049.8658,17.497763333333335,,,0.51056,20222023,10,1
8477471,Dillon Heatherington,OTT,D,3,0,0,0,-3,0,0,0,0,,1,0.0,556.0,9.266666666666667,,,None,20222023,0,0
8475167,Victor Hedman,TBL,D,76,9,40,49,10,42,1,1,1,,185,0.04864,1423.1447,23.719078333333336,,,None,20222023,14,3
8478046,Danton Heinen,PIT,L,65,8,14,22,-5,12,1,0,0,,96,0.08333,645.4461,10.757435,,,0.4,20222023,2,0
8481572,Ville Heinola,WPG,D,10,0,1,1,-5,2,0,0,0,,5,0.0,796.0,13.266666666666667,,,None,20222023,0,0
8480036,Miro Heiskanen,DAL,D,79,11,62,73,12,32,2,0,2,,206,0.05339,1529.4683,25.491138333333332,,,None,20222023,34,1
8481563,Drew Helleson,ANA,D,3,1,0,1,0,2,0,0,0,,4,0.25,819.0,13.65,,,None,20222023,0,0
8471794,Darren Helm,COL,C,11,0,0,0,-1,4,0,0,0,,10,0.0,540.3636,9.00606,,,0.41891,20222023,0,0
8474641,Adam Henrique,ANA,C,62,22,16,38,-8,22,4,0,1,,132,0.16666,1090.8064,18.180106666666667,,,0.51121,20222023,10,0
8480037,Aleksi Heponiemi,FLA,C,10,1,2,3,-1,2,0,0,0,,6,0.16666,515.3,8.588333333333333,,,1.0,20222023,0,0
8476881,Tomas Hertl,SJS,C,79,22,41,63,-36,42,6,0,1,,183,0.12021,1156.8734,19.281223333333333,,,0.54809,20222023,22,0
8478146,Matthew Highmore,STL,C,2,0,0,0,1,0,0,0,0,,2,0.0,645.0,10.75,,,None,20222023,0,0
8476994,Vinnie Hinostroza,BUF,C,26,2,9,11,-1,6,0,0,1,,38,0.05263,756.0384,12.60064,,,0.25,20222023,0,1
8478449,Roope Hintz,DAL,C,73,37,38,75,31,30,9,3,5,,184,0.20108,1053.4657,17.557761666666668,,,0.51983,20222023,21,3
8484254,Akito Hirose,VAN,D,7,0,3,3,-1,4,0,0,0,,4,0.0,1047.8571,17.464285,,,None,20222023,2,0
8481433,Taro Hirose,DET,L,3,0,0,0,-2,2,0,0,0,,2,0.0,619.6666,10.327776666666667,,,1.0,20222023,0,0
8480002,Nico Hischier,NJD,C,81,31,49,80,33,10,7,3,9,,256,0.12109,1157.358,19.2893,,,0.53869,20222023,19,4
8478173,Hayden Hodgson,PHI,R,1,0,0,0,0,0,0,0,0,,0,None,286.0,4.766666666666667,,,None,20222023,0,0
8474884,Mike Hoffman,MTL,L,67,14,20,34,-10,28,1,0,3,,148,0.09459,940.4179,15.673631666666667,,,0.57142,20222023,10,0
8481535,Nils Hoglander,VAN,L,25,3,6,9,-4,6,0,0,0,,29,0.10344,723.32,12.055333333333333,,,0.5,20222023,0,0
8474207,Nick Holden,OTT,D,65,2,14,16,0,10,0,0,0,,73,0.02739,1002.4307,16.707178333333335,,,None,20222023,0,1
8475718,Justin Holl,TOR,D,80,2,16,18,15,39,0,0,1,,60,0.03333,1214.4875,20.241458333333334,,,None,20222023,0,0
8482077,Dylan Holloway,EDM,L,51,3,6,9,0,27,0,0,1,,44,0.06818,575.1176,9.585293333333334,,,0.35483,20222023,0,0
8480439,Mac Hollowell,TOR,D,6,0,2,2,3,2,0,0,0,,4,0.0,776.1666,12.936110000000001,,,None,20222023,0,0
8480995,Pontus Holmberg,TOR,R,37,5,8,13,0,18,1,0,2,,27,0.18518,625.1891,10.419818333333334,,,0.42465,20222023,1,0
8481601,Simon Holmstrom,NYI,R,50,6,3,9,-4,0,0,0,2,,39,0.15384,665.84,11.097333333333333,,,0.0,20222023,0,0
8482125,Alexander Holtz,NJD,R,19,3,1,4,-6,8,2,0,0,,21,0.14285,616.2631,10.271051666666667,,,None,20222023,2,0
